Frequency - Plot 0	Amplitude - Plot 0	
53.25	2.37851	
53.5	2.9303	
53.75	2.9303	
54	2.9303	
54.25	3.08093	
54.5	1.58118	
54.75	2.61966	
55	2.61966	
55.25	1.93713	
55.5	2.45587	
55.75	3.2467	
56	2.85477	
56.25	3.15131	
56.5	5.66342	
56.75	3.60815	
57	4.87704	
57.25	2.37671	
57.5	4.65231	
57.75	3.74197	
58	1.78595	
58.25	2.57306	
58.5	6.4494	
58.75	5.14053	
59	4.03888	
59.25	6.82321	
59.5	3.40366	
59.75	3.40366	
60	1.92502	
60.25	3.29196	
60.5	4.01138	
60.75	2.48438	
61	3.37439	
61.25	3.37439	
61.5	2.97186	
61.75	2.83258	
62	2.51547	
62.25	2.50031	
62.5	2.6272	
62.75	2.561	
63	1.81595	
63.25	3.79083	
63.5	1.86691	
63.75	3.04736	
64	3.04736	
64.25	2.49164	
64.5	3.21021	
64.75	3.35544	
65	2.9231	
65.25	3.25366	
65.5	2.20126	
65.75	2.68289	
66	2.70667	
66.25	3.28845	
66.5	2.9314	
66.75	2.64694	
67	3.43875	
67.25	2.29568	
67.5	3.3324	
67.75	3.00507	
68	2.69586	
68.25	2.76312	
68.5	3.68091	
68.75	3.32101	
69	3.62723	
69.25	2.93155	
69.5	3.58319	
69.75	2.56033	
70	2.65646	
70.25	3.81146	
70.5	3.4744	
70.75	2.31	
71	3.64151	
71.25	3.72095	
71.5	3.94348	
71.75	4.22681	
72	4.23462	
72.25	3.02383	
72.5	4.44196	
72.75	4.69577	
73	2.91983	
73.25	3.99088	
73.5	4.41544	
73.75	3.91788	
74	3.72806	
74.25	3.86209	
74.5	3.44272	
74.75	4.01819	
75	3.82486	
75.25	3.90335	
75.5	3.319	
75.75	3.86093	
76	4.41272	
76.25	4.41272	
76.5	3.86636	
76.75	4.12988	
77	3.88904	
77.25	4.44754	
77.5	3.19989	
77.75	5.2865	
78	4.11398	
78.25	3.57339	
78.5	3.38455	
78.75	3.23605	
79	4.95682	
79.25	4.85742	
79.5	3.49814	
79.75	4.58545	
80	4.68869	
80.25	5.07858	
80.5	4.75723	
80.75	3.56393	
81	3.56393	
81.25	4.22064	
81.5	4.43826	
81.75	4.35922	
82	4.42218	
82.25	4.38724	
82.5	4.24515	
82.75	4.02805	
83	4.07138	
83.25	4.20288	
83.5	4.44434	
83.75	4.54037	
84	4.05164	
84.25	4.39691	
84.5	3.46616	
84.75	4.70166	
85	4.66895	
85.25	4.93472	
85.5	3.29074	
85.75	3.87686	
86	4.05545	
86.25	4.50684	
86.5	4.34863	
86.75	4.56183	
87	4.10272	
87.25	5.07449	
87.5	4.79752	
87.75	5.35983	
88	5.06802	
88.25	4.73267	
88.5	4.353	
88.75	3.94153	
89	4.90646	
89.25	5.35028	
89.5	4.69324	
89.75	4.80325	
90	4.98209	
90.25	4.68872	
90.5	4.35617	
90.75	4.42477	
91	4.2955	
91.25	5.09369	
91.5	4.69342	
91.75	4.02795	
92	4.47583	
92.25	3.88013	
92.5	4.37164	
92.75	4.31436	
93	5.18787	
93.25	4.51752	
93.5	4.8891	
93.75	5.67731	
94	4.13239	
94.25	5.79288	
94.5	4.2099	
94.75	4.26138	
95	4.26138	
95.25	3.96353	
95.5	4.94699	
95.75	4.94699	
96	5.40842	
96.25	4.46039	
96.5	4.25763	
96.75	4.25763	
97	4.88614	
97.25	5.56958	
97.5	5.4325	
97.75	5.68027	
98	5.55316	
98.25	5.05014	
98.5	5.5184	
98.75	5.75946	
99	5.24896	
99.25	6.0899	
99.5	5.83328	
99.75	5.94321	
100	5.83087	
100.25	5.75272	
100.5	6.15814	
100.75	6.25528	
101	0.208252	
