Frequency - Plot 0	Amplitude - Plot 0	
79.5	34.6619	
79.75	88.1433	
80	108.896	
80.25	93.4277	
80.5	36.5186	
80.75	51.6357	
81	9.15161	
81.25	36.4197	
81.5	52.4268	
81.75	58.1287	
82	59.6887	
82.25	24.3347	
82.5	35.4419	
82.75	45.1428	
83	26.4001	
83.25	30.8276	
83.5	-2.83447	
83.75	-1.47217	
84	21.8958	
84.25	6.13037	
84.5	-46.7688	
84.75	-7.20703	
85	-28.927	
85.25	12.6343	
85.5	-52.8772	
85.75	-54.657	
86	-13.5132	
86.25	46.4832	
86.5	-36.3538	
86.75	6.71265	
87	-171.991	
87.25	-24.8621	
87.5	-24.8621	
87.75	-35.1782	
88	-76.4758	
88.25	-109.237	
88.5	-108.501	
88.75	-20.9399	
89	-25.7959	
89.25	-20.3137	
89.5	-38.4521	
89.75	-49.1528	
90	-23.9062	
90.25	-33.6511	
90.5	-48.2849	
90.75	-23.6096	
91	-25.0488	
91.25	-41.748	
91.5	-41.5283	
91.75	-6.61377	
92	-41.4954	
92.25	-86.6382	
92.5	16.1938	
92.75	75.1355	
93	123.442	
93.25	-27.2571	
93.5	-118.455	
93.75	-62.8638	
94	-83.4961	
94.25	25.1697	
94.5	-171.486	
94.75	-75.3003	
95	40.6934	
95.25	3.26294	
95.5	-52.9541	
95.75	-109.325	
96	-30.7837	
96.25	-58.0188	
96.5	-27.7844	
96.75	-27.5647	
97	-39.2322	
97.25	-34.2004	
97.5	-11.1951	
97.75	53.2178	
98	-134.022	
98.25	-64.6106	
98.5	-128.793	
98.75	58.3264	
99	-21.9617	
99.25	-37.6501	
99.5	-24.4006	
99.75	-25.0598	
100	-23.4448	
100.25	17.4133	
100.5	-39.8804	
100.75	-33.1458	
101	-172.683	
